Sps,lon,Lat,Source,Lon_dd,Lat_dd,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,RASTERVALU
Gtri,-64.965,48.0705,OBIS, , ,1288687,3244.30739784,-64.9583333333,48.0416666667,1
Gtri,-73.058,72.291,OBIS, , ,780467,559.714019419,-73.0416666667,72.2916666667,1
Gtri,-78.0,72.68000031,OBIS, , ,765899,3451.43767868,-77.9583333333,72.7083333333,1
Gtri,-60.7678,49.659,OBIS, , ,1253345,4155.91995375,-60.7916666667,49.625,1
Gtri,-57.374,50.7995,OBIS, , ,1227276,874.261788573,-57.375,50.7916666667,1
Gtri,-60.4093,49.7477,OBIS, , ,1251451,5028.63147981,-60.375,49.7083333333,1
Gtri,-64.3048,50.1452,OBIS, , ,1241866,2435.18369403,-64.2916666667,50.125,1
Gtri,-147.558333,70.528333,OBIS, , ,836466,1611.68279243,-147.541666667,70.5416666667,1
Gtri,-113.6666565,72.62999725,OBIS, , ,768664,1496.60070115,-113.625,72.625,1
Gtri,-71.5,61.666667,OBIS, , ,982907,5140.52551271,-71.4583333333,61.7083333333,1
Gtri,-61.3573,49.4647,OBIS, , ,1257117,1465.54519369,-61.375,49.4583333333,1
Gtri,-107.908333,67.696667,OBIS, , ,897919,1920.03609539,-107.875,67.7083333333,1
Gtri,-63.05,50.05,OBIS, , ,1243795,1102.47858153,-63.0416666667,50.0416666667,1
Gtri,-159.3866,70.892985,OBIS, , ,826367,2050.97718762,-159.375,70.875,1
Gtri,-55.07,47.56,OBIS, , ,1299937,2950.09810704,-55.0416666667,47.5416666667,1
Gtri,-128.0333333,70.35,OBIS, , ,841603,2806.63712212,-128.041666667,70.375,1
Gtri,-53.83,46.85,OBIS, , ,1315259,4033.31335015,-53.7916666667,46.875,1
Gtri,-61.4195,49.858,OBIS, , ,1247639,3371.93538691,-61.4583333333,49.875,1
Gtri,-176.0,68.62999725,OBIS, , ,882078,1784.55662753,-175.958333333,68.625,1
Gtri,-61.76317,46.7765,OBIS, , ,1317093,2752.80159337,-61.7916666667,46.7916666667,1
Gtri,-60.08,49.62,OBIS, , ,1253354,2825.07201842,-60.0416666667,49.625,1
Gtri,-63.09959,48.4525,OBIS, , ,1279471,1988.26831748,-63.125,48.4583333333,1
Gtri,-54.5,47.0,OBIS, , ,1311399,5611.722464,-54.4583333333,47.0416666667,1
Gtri,-168.6333313,69.94999695,OBIS, , ,852791,983.155929954,-168.625,69.9583333333,1
Gtri,-137.9383333,69.10833333,OBIS, , ,872464,2022.39957078,-137.958333333,69.125,1
Gtri,-61.9032,49.4875,OBIS, , ,1257111,3834.06553545,-61.875,49.4583333333,1
Gtri,-55.56,46.44,OBIS, , ,1324954,2477.37844111,-55.5416666667,46.4583333333,1
Gtri,-53.0,48.4,OBIS, , ,1281377,4153.51673465,-52.9583333333,48.375,1
Gtri,-64.4812,49.1643,OBIS, , ,1264597,4678.24520264,-64.4583333333,49.125,1
Gtri,-64.526,61.477,OBIS, , ,987251,2241.55976329,-64.5416666667,61.4583333333,1
Gtri,-108.243333,68.656667,OBIS, , ,882259,3808.19733312,-108.208333333,68.625,1
Gtri,-53.23,46.4,OBIS, , ,1326942,3240.41619775,-53.2083333333,46.375,1
Gtri,-166.2166595,69.08000183,OBIS, , ,874131,4289.1693019,-166.208333333,69.0416666667,1
Gtri,-54.6,52.97,OBIS, , ,1182007,2123.07814148,-54.625,52.9583333333,1
Gtri,-74.26666667,78.75666667,OBIS, , ,529937,3945.41071242,-74.2916666667,78.7916666667,1
Gtri,-127.3333333,70.62833333,OBIS, , ,834205,1587.41237227,-127.291666667,70.625,1
Gtri,-66.209,59.843,OBIS, , ,1018055,3565.3121374,-66.2083333333,59.875,1
Gtri,-57.44,56.07,OBIS, , ,1111261,3355.12757631,-57.4583333333,56.0416666667,1
Gtri,-54.68,51.32,OBIS, , ,1216682,3720.25148019,-54.7083333333,51.2916666667,1
Gtri,-171.9966736,62.25,OBIS, , ,973190,5052.61372369,-171.958333333,62.2916666667,1
Gtri,-56.28,54.74,OBIS, , ,1143491,3604.34276084,-56.2916666667,54.7083333333,1
Gtri,-131.0433333,70.19833333,OBIS, , ,846297,1117.42486393,-131.041666667,70.2083333333,1
Gtri,-91.4,63.72166667,OBIS, , ,951218,1932.91314951,-91.375,63.7083333333,1
Gtri,-55.11,52.15,OBIS, , ,1199226,2965.27900661,-55.125,52.125,1
Gtri,-94.316667,72.73,OBIS, , ,765797,2556.12784637,-94.2916666667,72.7083333333,1
Gtri,-168.8500061,63.5,OBIS, , ,953611,4808.26170399,-168.875,63.5416666667,1
Gtri,-93.859,58.757,OBIS, , ,1043276,3970.94736346,-93.875,58.7916666667,1
Gtri,-54.78,46.11,OBIS, , ,1332872,1895.57091601,-54.7916666667,46.125,1
Gtri,-52.06,47.42,OBIS, , ,1301863,4480.62394171,-52.0416666667,47.4583333333,1
Gtri,-170.0169983,62.5,OBIS, , ,969186,4814.56426296,-170.041666667,62.5416666667,1
Gtri,-67.712,49.2853,OBIS, , ,1260830,756.648242818,-67.7083333333,49.2916666667,1
Gtri,-165.1666718,72.27999878,OBIS, , ,779735,1923.19179073,-165.208333333,72.2916666667,1
Gtri,-52.77,48.83,OBIS, , ,1272148,4550.25429145,-52.7916666667,48.7916666667,1
Gtri,-60.1233,49.8938,OBIS, , ,1247655,2094.63061893,-60.125,49.875,1
Gtri,-65.0,63.483333,OBIS, , ,955243,3475.74151322,-64.9583333333,63.4583333333,1
Gtri,-68.435,60.51,OBIS, , ,1004053,3753.7780578,-68.4583333333,60.5416666667,1
Gtri,-63.148,47.56008,OBIS, , ,1299841,2681.09530827,-63.125,47.5416666667,1
Gtri,-131.666667,70.266667,OBIS, , ,843944,3200.52007947,-131.708333333,70.2916666667,1
Gtri,-163.8833333,63.9841667,OBIS, , ,947514,2908.60728002,-163.875,63.9583333333,1
Gtri,-50.61,48.87,OBIS, , ,1270308,1232.88407377,-50.625,48.875,1
Gtri,-125.675,69.38166667,OBIS, , ,867255,1507.00900389,-125.708333333,69.375,1
Gtri,-58.58,49.0,OBIS, , ,1266531,5415.96700428,-58.5416666667,49.0416666667,1
Gtri,-55.43,45.77,OBIS, , ,1340912,3264.12607093,-55.4583333333,45.7916666667,1
Gtri,-162.25278,72.0363,OBIS, , ,788337,1466.7642939,-162.291666667,72.0416666667,1
Gtri,-62.82625,47.63642,OBIS, , ,1297949,2892.71286274,-62.7916666667,47.625,1
Gtri,-156.1666718,71.66000366,OBIS, , ,802317,4171.51253797,-156.208333333,71.625,1
Gtri,-68.504,60.1068,OBIS, , ,1012515,2915.20545927,-68.5416666667,60.125,1
Gtri,-60.55,49.16,OBIS, , ,1264638,3939.63978858,-60.5416666667,49.125,1
Gtri,-53.82,46.6,OBIS, , ,1321050,3526.20901098,-53.7916666667,46.625,1
Gtri,-55.75,54.55,OBIS, , ,1147385,2851.55436119,-55.7083333333,54.5416666667,1
Gtri,-50.81,48.55,OBIS, , ,1277730,1640.44491754,-50.7916666667,48.5416666667,1
Gtri,-164.6000061,68.94999695,OBIS, , ,875814,1367.08683339,-164.625,68.9583333333,1
Gtri,-168.7689972,68.05000305,OBIS, , ,892530,1326.58696752,-168.791666667,68.0416666667,1
Gtri,-128.5833333,70.18333333,OBIS, , ,846327,3203.66127497,-128.541666667,70.2083333333,1
Gtri,-62.94992,47.422,OBIS, , ,1301747,4089.06399128,-62.9583333333,47.4583333333,1
Gtri,-168.95775,67.67147,OBIS, , ,897803,4111.49554304,-168.958333333,67.7083333333,1
Gtri,-85.11666667,73.01666667,OBIS, , ,753641,2803.135083,-85.125,73.0416666667,1
Gtri,-114.7,68.76666667,OBIS, , ,879103,2808.91495901,-114.708333333,68.7916666667,1
Gtri,-165.0330048,67.02999878,OBIS, , ,906818,1354.81887788,-165.041666667,67.0416666667,1
Gtri,-55.33,46.77,OBIS, , ,1317166,3790.9038528,-55.2916666667,46.7916666667,1
Gtri,-55.93,47.03,OBIS, , ,1311387,2513.8980135,-55.9583333333,47.0416666667,1
Gtri,-166.7833405,67.5,OBIS, , ,900232,4660.61695944,-166.791666667,67.5416666667,1
Gtri,-61.20175,47.45242,OBIS, , ,1301768,823.817722297,-61.2083333333,47.4583333333,1
Gtri,-55.02,53.25,OBIS, , ,1175145,4857.22128815,-55.0416666667,53.2916666667,1
Gtri,-130.9166667,69.42666667,OBIS, , ,865380,3891.97607767,-130.958333333,69.4583333333,1
Gtri,-168.191667,61.616667,OBIS, , ,984086,1282.19004826,-168.208333333,61.625,1
Gtri,-60.32,49.56,OBIS, , ,1255240,2891.57049681,-60.2916666667,49.5416666667,1
Gtri,-77.0,72.8,OBIS, , ,762901,1660.88151329,-77.0416666667,72.7916666667,1
Gtri,-158.43775,71.06882,OBIS, , ,821150,3120.16030821,-158.458333333,71.0416666667,1
Gtri,-63.832,47.44433,OBIS, , ,1301737,3416.95987722,-63.7916666667,47.4583333333,1
Gtri,-63.53,50.1,OBIS, , ,1241875,2903.29587319,-63.5416666667,50.125,1
Gtri,-167.9166718,68.16000366,OBIS, , ,891141,4271.00874967,-167.958333333,68.125,1
Gtri,-55.68,51.78,OBIS, , ,1206050,2346.82736412,-55.7083333333,51.7916666667,1
Gtri,-130.155,70.24666667,OBIS, , ,846308,4424.21585214,-130.125,70.2083333333,1
Gtri,-164.991806,70.08999634,OBIS, , ,848335,4106.94884462,-164.958333333,70.125,1
Gtri,-131.0766667,70.35333333,OBIS, , ,841567,2750.94022555,-131.041666667,70.375,1
Gtri,-56.21,47.14,OBIS, , ,1309452,1672.38842433,-56.2083333333,47.125,1
Gtri,-56.11,51.77,OBIS, , ,1206045,2623.56842559,-56.125,51.7916666667,1
Gtri,-62.293,59.412,OBIS, , ,1029535,4122.5671102,-62.2916666667,59.375,1
Gtri,-65.0733,49.8993,OBIS, , ,1247601,3531.71371943,-65.0416666667,49.875,1
Gtri,-168.3002,63.978,OBIS, , ,947461,2231.875259,-168.291666667,63.9583333333,1
Gtri,-170.0800018,62.90000153,OBIS, , ,963945,3401.19028413,-170.041666667,62.875,1
Gtri,-63.18075,47.93742,OBIS, , ,1290547,3106.89794612,-63.2083333333,47.9583333333,1
Gtri,-64.5783,49.829,OBIS, , ,1249512,4918.85357787,-64.5416666667,49.7916666667,1
Gtri,-129.6016693,69.83999634,OBIS, , ,855204,4006.71390019,-129.625,69.875,1
Gtri,-60.69184,47.27875,OBIS, , ,1305574,1902.36649107,-60.7083333333,47.2916666667,1
Gtri,-125.433333,70.041667,OBIS, , ,850859,952.770029052,-125.458333333,70.0416666667,1
Gtri,-67.8333,60.266666,OBIS, , ,1009060,3614.59584696,-67.7916666667,60.2916666667,1
Gtri,-62.469,59.816,OBIS, , ,1019980,2776.27832258,-62.4583333333,59.7916666667,1
Gtri,-168.6433258,61.95999908,OBIS, , ,978566,979.281128089,-168.625,61.9583333333,1
Gtri,-164.6410065,70.04000092,OBIS, , ,850603,637.714302648,-164.625,70.0416666667,1
Gtri,-59.0973,48.1462,OBIS, , ,1286906,3131.68072103,-59.125,48.125,1
Gtri,-58.43,50.44,OBIS, , ,1234481,2865.08265806,-58.4583333333,50.4583333333,1
Gtri,-68.55,70.45,OBIS, , ,839525,980.458414326,-68.5416666667,70.4583333333,1
Gtri,-66.041,49.5168,OBIS, , ,1255183,2766.09120213,-66.0416666667,49.5416666667,1
Gtri,-164.8846,70.772115,OBIS, , ,828848,2209.76224703,-164.875,70.7916666667,1
Gtri,-72.8048,62.4069,OBIS, , ,972137,3619.63524705,-72.7916666667,62.375,1
Gtri,-77.93333333,63.08333333,OBIS, , ,960287,4812.79351216,-77.9583333333,63.125,1
Gtri,-61.476,59.471,OBIS, , ,1027615,1730.48824715,-61.4583333333,59.4583333333,1
Gtri,-65.7455,59.765,OBIS, , ,1019952,3631.10754576,-65.7083333333,59.7916666667,1
Gtri,-68.8,59.7,OBIS, , ,1021813,1040.19811637,-68.7916666667,59.7083333333,1
Gtri,-167.9166718,68.41000366,OBIS, , ,886734,4263.51558397,-167.958333333,68.375,1
Gtri,-64.74333333,63.31833333,OBIS, , ,957820,3451.88195214,-64.7083333333,63.2916666667,1
Gtri,-164.4833374,69.58000183,OBIS, , ,863335,4386.24374747,-164.458333333,69.5416666667,1
Gtri,-173.6670074,61.04999924,OBIS, , ,994291,2418.17918506,-173.708333333,61.0416666667,1
Gtri,-94.2,58.78333333,OBIS, , ,1043272,1045.90004486,-94.2083333333,58.7916666667,1
Gtri,-53.1,47.49,OBIS, , ,1301853,3993.33647448,-53.125,47.4583333333,1
Gtri,-52.67,48.26,OBIS, , ,1283219,4527.12679591,-52.7083333333,48.2916666667,1
Gtri,-165.5333405,67.86000061,OBIS, , ,895267,1709.20219224,-165.541666667,67.875,1
Gtri,-61.8333,56.25,OBIS, , ,1105110,5308.28593909,-61.7916666667,56.2916666667,1
Gtri,-67.5447,48.9972,OBIS, , ,1268322,4328.03513262,-67.5416666667,48.9583333333,1
Gtri,-64.429,46.93742,OBIS, , ,1313212,3223.70000981,-64.4583333333,46.9583333333,1
Gtri,-162.203,71.60585,OBIS, , ,802245,2145.02900076,-162.208333333,71.625,1
Gtri,-69.0,59.41666667,OBIS, , ,1027541,5209.24854919,-68.9583333333,59.4583333333,1
Gtri,-62.44084,47.26025,OBIS, , ,1305553,3735.16958301,-62.4583333333,47.2916666667,1
Gtri,-167.1999969,67.70999908,OBIS, , ,897824,398.916441405,-167.208333333,67.7083333333,1
Gtri,-54.35,46.2,OBIS, , ,1330885,2140.27751387,-54.375,46.2083333333,1
Gtri,-166.8019444,67.3019444,OBIS, , ,903513,1228.80518114,-166.791666667,67.2916666667,1
Gtri,-65.55,59.986,OBIS, , ,1016193,3117.32869404,-65.5416666667,59.9583333333,1
Gtri,-62.37867,46.89609,OBIS, , ,1315159,2361.17335024,-62.375,46.875,1
Gtri,-67.043717,59.32609,OBIS, , ,1031432,3836.55316356,-67.0416666667,59.2916666667,1
Gtri,-61.86983,48.27175,OBIS, , ,1283171,2247.6443193,-61.875,48.2916666667,1
Gtri,-49.29,47.76,OBIS, , ,1294335,3523.10387855,-49.2916666667,47.7916666667,1
Gtri,-56.08,46.3,OBIS, , ,1328877,3095.41170557,-56.0416666667,46.2916666667,1
Gtri,-81.105,69.619444,OBIS, , ,861799,994.350264518,-81.125,69.625,1
Gtri,-168.6649933,66.67819977,OBIS, , ,911130,3796.41655573,-168.625,66.7083333333,1
Gtri,-64.68025,47.17742,OBIS, , ,1307434,4042.36391034,-64.7083333333,47.2083333333,1
Gtri,-68.2,58.525,OBIS, , ,1049628,1918.86556976,-68.2083333333,58.5416666667,1
Gtri,-64.21,49.67,OBIS, , ,1251416,4265.24669876,-64.2083333333,49.7083333333,1
Gtri,-63.465,60.18,OBIS, , ,1010820,3178.36316877,-63.4583333333,60.2083333333,1
Gtri,-52.48,47.72,OBIS, , ,1296162,2079.86007274,-52.4583333333,47.7083333333,1
Gtri,-69.4582,61.4368,OBIS, , ,987196,2399.6103669,-69.4583333333,61.4583333333,1
Gtri,-61.73108,47.89342,OBIS, , ,1292396,2662.51361514,-61.7083333333,47.875,1
Gtri,-164.50265,70.648165,OBIS, , ,833813,2960.73480521,-164.541666667,70.625,1
Gtri,-169.0238953,64.48999786,OBIS, , ,940370,3632.13129896,-169.041666667,64.4583333333,1
Gtri,-46.75,60.7333,OBIS, , ,1001151,3593.2029771,-46.7083333333,60.7083333333,1
Gtri,-61.5812,50.0483,OBIS, , ,1243813,2926.27090924,-61.5416666667,50.0416666667,1
Gtri,-85.16666412,73.16000366,OBIS, , ,750516,4132.78868802,-85.125,73.125,1
Gtri,-65.68333333,59.2,OBIS, , ,1033408,1703.53016967,-65.7083333333,59.2083333333,1
Gtri,-129.1333333,69.76333333,OBIS, , ,857368,3177.16382054,-129.125,69.7916666667,1
Gtri,-68.1945,61.8564,OBIS, , ,980185,2196.98055997,-68.2083333333,61.875,1
Gtri,-168.3070068,67.87999725,OBIS, , ,895234,852.407888761,-168.291666667,67.875,1
Gtri,-160.14685,71.22069,OBIS, , ,815837,1586.84869378,-160.125,71.2083333333,1
Gtri,-64.06509,47.29392,OBIS, , ,1305534,1789.35314183,-64.0416666667,47.2916666667,1
Gtri,-59.16392,46.059,OBIS, , ,1334821,3575.5990209,-59.125,46.0416666667,1
Gtri,-136.7966667,69.56166667,OBIS, , ,863392,2239.63430748,-136.791666667,69.5416666667,1
Gtri,-138.2166595,69.33000183,OBIS, , ,869002,4289.00239024,-138.208333333,69.2916666667,1
Gtri,-66.383333,66.204167,OBIS, , ,917993,597.238012794,-66.375,66.2083333333,1
Gtri,-57.18,54.88,OBIS, , ,1139582,1901.95496238,-57.2083333333,54.875,1
Gtri,-80.2,63.68333333,OBIS, , ,951289,2817.13396267,-80.2083333333,63.7083333333,1
Gtri,-59.7833,53.616665,OBIS, , ,1168040,1080.30924483,-59.7916666667,53.625,1
Gtri,-62.33534,46.58034,OBIS, , ,1322917,5265.85247083,-62.375,46.5416666667,1
Gtri,-134.3666667,69.73333333,OBIS, , ,859422,2807.54249582,-134.375,69.7083333333,1
Gtri,-171.4559937,68.48999786,OBIS, , ,885213,3533.22901271,-171.458333333,68.4583333333,1
Gtri,-57.4833,50.5493,OBIS, , ,1232678,1962.84204772,-57.4583333333,50.5416666667,1
Gtri,-136.416667,70.1,OBIS, , ,848500,3206.76611167,-136.458333333,70.125,1
Gtri,-125.716667,70.11,OBIS, , ,848623,1703.10859234,-125.708333333,70.125,1
Gtri,-160.25,71.37999725,OBIS, , ,810503,1586.82229429,-160.291666667,71.375,1
Gtri,-151.0,70.55000305,OBIS, , ,836425,1807.13926488,-150.958333333,70.5416666667,1
Gtri,-167.5266724,67.33000183,OBIS, , ,903504,4323.85708166,-167.541666667,67.2916666667,1
Gtri,-69.166,48.5027,OBIS, , ,1277609,5286.6329749,-69.125,48.5416666667,1
Gtri,-55.93866,52.009245,OBIS, , ,1200930,3851.94028526,-55.9583333333,52.0416666667,1
Gtri,-69.17,48.25,OBIS, , ,1283132,5437.25154677,-69.2083333333,48.2916666667,1
Gtri,-166.7833333,67.7666667,OBIS, , ,896545,2810.42314913,-166.791666667,67.7916666667,1
Gtri,-169.8333282,66.16000366,OBIS, , ,918821,4332.86423973,-169.791666667,66.125,1
Gtri,-62.46417,47.87259,OBIS, , ,1292387,512.293921263,-62.4583333333,47.875,1
Gtri,-125.585,69.655,OBIS, , ,861514,3689.82145372,-125.625,69.625,1
Gtri,-158.57,71.5,OBIS, , ,805045,4756.09788312,-158.541666667,71.5416666667,1
Gtri,-65.88317,47.98225,OBIS, , ,1290515,2728.362267,-65.875,47.9583333333,1
Gtri,-69.7482,61.9522,OBIS, , ,978816,2200.84027766,-69.7083333333,61.9583333333,1
Gtri,-62.08625,47.69717,OBIS, , ,1296091,3162.08608294,-62.125,47.7083333333,1
Gtri,-59.76,46.43634,OBIS, , ,1324903,3449.23525155,-59.7916666667,46.4583333333,1
Gtri,-62.8692,50.1718,OBIS, , ,1239980,4084.75606869,-62.875,50.2083333333,1
Gtri,-56.32,51.64,OBIS, , ,1209529,2575.61448638,-56.2916666667,51.625,1
Gtri,-167.6333313,69.19999695,OBIS, , ,870693,986.83658964,-167.625,69.2083333333,1
Gtri,-55.6,53.86,OBIS, , ,1162562,2343.5128979,-55.625,53.875,1
Gtri,-62.026,46.66909,OBIS, , ,1319018,4524.09895029,-62.0416666667,46.7083333333,1
Gtri,-63.218,60.307,OBIS, , ,1009115,1790.06713129,-63.2083333333,60.2916666667,1
Gtri,-59.3642,49.9852,OBIS, , ,1245752,3087.14074454,-59.375,49.9583333333,1
Gtri,-167.1639099,70.05000305,OBIS, , ,850573,1750.13413933,-167.125,70.0416666667,1
Gtri,-68.5,63.71666667,OBIS, , ,951401,2259.53090649,-68.4583333333,63.7083333333,1
Gtri,-167.8860016,67.02999878,OBIS, , ,906784,1386.65583623,-167.875,67.0416666667,1
Gtri,-170.2916718,62.09000015,OBIS, , ,975876,3900.63954823,-170.291666667,62.125,1
Gtri,-54.51,52.15,OBIS, , ,1199233,3526.8873047,-54.5416666667,52.125,1
Gtri,-59.41017,45.97625,OBIS, , ,1336827,3375.92771243,-59.375,45.9583333333,1
Gtri,-168.90595,69.029805,OBIS, , ,874099,1810.86053039,-168.875,69.0416666667,1
Gtri,-168.0249939,69.5,OBIS, , ,863292,4693.56683695,-168.041666667,69.5416666667,1
Gtri,-60.893,47.77167,OBIS, , ,1294252,2600.54965969,-60.875,47.7916666667,1
Gtri,-51.84,47.23,OBIS, , ,1307575,3581.95225847,-51.875,47.2083333333,1
Gtri,-51.58,45.31,OBIS, , ,1353046,3631.9649504,-51.5416666667,45.2916666667,1
Gtri,-66.3653,60.4027,OBIS, , ,1007383,3132.31187917,-66.375,60.375,1
Gtri,-66.3,64.93333333,OBIS, , ,933868,2814.99412048,-66.2916666667,64.9583333333,1
Gtri,-142.278333,69.915,OBIS, , ,855059,4491.67301026,-142.291666667,69.875,1
Gtri,-67.506,59.633,OBIS, , ,1023726,2200.96349145,-67.5416666667,59.625,1
Gtri,-166.3999939,69.48000336,OBIS, , ,865264,2607.99357446,-166.375,69.4583333333,1
Gtri,-172.0500031,63.25,OBIS, , ,957476,4663.23257938,-172.041666667,63.2916666667,1
Gtri,-61.65,49.37,OBIS, , ,1259005,1898.86426796,-61.625,49.375,1
Gtri,-170.0666656,64.80999756,OBIS, , ,935874,2363.96600343,-170.041666667,64.7916666667,1
Gtri,-56.35,55.19,OBIS, , ,1131608,2588.41266346,-56.375,55.2083333333,1
Gtri,-123.0916667,69.82833333,OBIS, , ,857415,4287.44578624,-123.125,69.7916666667,1
Gtri,-71.122,72.067,OBIS, , ,789035,2828.75089847,-71.125,72.0416666667,1
Gtri,-166.1499939,64.16000366,OBIS, , ,945086,4087.4948688,-166.125,64.125,1
Gtri,-58.13,55.78,OBIS, , ,1117401,1336.28255916,-58.125,55.7916666667,1
Gtri,-65.5,65.166667,OBIS, , ,930722,5038.98792757,-65.4583333333,65.2083333333,1
Gtri,-53.59,46.35,OBIS, , ,1326937,3870.05444699,-53.625,46.375,1
Gtri,-153.6833344,71.58999634,OBIS, , ,802347,4003.83364502,-153.708333333,71.625,1
Gtri,-54.92,46.52,OBIS, , ,1323000,3801.28835622,-54.9583333333,46.5416666667,1
Gtri,-68.909,60.851,OBIS, , ,997768,3250.40025085,-68.875,60.875,1
Gtri,-55.08,50.81,OBIS, , ,1227295,3385.63609612,-55.0416666667,50.7916666667,1
Gtri,-129.8366667,70.43666667,OBIS, , ,839141,2809.81397681,-129.875,70.4583333333,1
Gtri,-62.62392,47.09409,OBIS, , ,1309375,3437.33431604,-62.625,47.125,1
Gtri,-168.5833282,67.16000366,OBIS, , ,905688,4301.52367382,-168.541666667,67.125,1
Gtri,-66.6433,49.9768,OBIS, , ,1245665,2437.77296567,-66.625,49.9583333333,1
